Time (s),VP+ Power (W),
2451.9,0.008524388,
2452,-0.002541846,
2452.1,-0.000962289,
2452.2,0.008511897,
2452.3,0.015902706,
2452.4,-0.007282225,
2452.5,0.008516061,
2452.6,0.010358838,
2452.7,-0.007291378,
2452.8,0.023281025,
2452.9,0.014064994,
2453,0.005370484,
2453.1,-0.000697485,
2453.2,-0.000697485,
2453.3,0.00691328,
2453.4,0.01405126,
2453.5,0.03062939,
2453.6,0.019515304,
2453.7,0.030614413,
2453.8,0.006696124,
2453.9,0.036422914,
2454,0.008520224,
2454.1,0.01486524,
2454.2,-0.011720007,
2454.3,-0.004121854,
2454.4,0.019582295,
2454.5,0.032567432,
2454.6,0.024301107,
2454.7,0.014030659,
2454.8,-0.016777384,
2454.9,-0.008068936,
2455,0.021143384,
2455.1,0.012195649,
2455.2,0.021187709,
2455.3,0.010368968,
2455.4,0.004839953,
2455.5,0.012213547,
2455.6,0.006951073,
2455.7,-0.002536345,
2455.8,0.008496073,
2455.9,0.038864795,
2456,0.014058127,
2456.1,0.021467859,
2456.2,0.016434315,
2456.3,-0.008080772,
2456.4,0.006948166,
2456.5,-0.015447596,
2456.6,0.01222548,
2456.7,0.008537475,
2456.8,0.012213547,
2456.9,0.014054693,
2457,0.033745954,
2457.1,0.015933779,
2457.2,-0.007288327,
2457.3,0.00299065,
2457.4,0.00114887,
2457.5,-0.006250513,
2457.6,0.019679364,
2457.7,0.01797812,
2457.8,0.010348708,
2457.9,-0.005296989,
2458,0.004083788,
2458.1,-0.019125601,
2458.2,0.023753767,
2458.3,-0.022811156,
2458.4,-0.004389811,
2458.5,-0.011760239,
2458.6,0.024321485,
2458.7,0.014064994,
2458.8,0.00114663,
2458.9,0.019658857,
2459,0.017669264,
2459.1,-0.006226159,
2459.2,-0.007266972,
2459.3,-0.004391955,
2459.4,0.021446916,
2459.5,-0.00884756,
2459.6,0.014037526,
2459.7,0.017738617,
2459.8,0.002195203,
2459.9,0.014064994,
2460,0.002197045,
2460.1,-0.026483755,
2460.2,-0.017265923,
2460.3,-0.002534393,
2460.4,-0.008866124,
2460.5,-0.016798452,
2460.6,0.015194505,
2460.7,0.021152249,
2460.8,-0.000700215,
2460.9,-0.002540604,
2461,-0.009921407,
2461.1,0.008541044,
2461.2,0.005361504,
2461.3,-0.002540604,
2461.4,0.002202572,
2461.5,0.010379098,
2461.6,-0.018412685,
2461.7,-0.02237676,
2461.8,-0.012017745,
2461.9,-0.013570675,
2462,-0.002540604,
2462.1,0.014044393,
2462.2,0.017721279,
2462.3,-0.000961081,
2462.4,-0.013630511,
2462.5,-0.008061046,
2462.6,0.005359259,
2462.7,0.014037526,
2462.8,-0.019125601,
2462.9,0.01514117,
2463,0.028871064,
2463.1,0.026917486,
2463.2,-0.005723539,
2463.3,0.00114831,
2463.4,0.014064994,
2463.5,0.00693363,
2463.6,0.015926011,
2463.7,-0.002539362,
2463.8,0.006927816,
2463.9,0.038864795,
2464,0.019539913,
2464.1,0.037944758,
2464.2,0.010087122,
2464.3,-0.002536877,
2464.4,0.035353138,
2464.5,-0.004379095,
2464.6,0.014085595,
2464.7,0.025064238,
2464.8,-0.007270022,
2464.9,0.008541044,
2465,0.012694814,
2465.1,0.017422513,
2465.2,-0.002545573,
2465.3,-0.002548989,
2465.4,-0.009940792,
2465.5,-0.011794723,
2465.6,0.001144391,
2465.7,-0.007285276,
2465.8,0.001144391,
2465.9,0.022451569,
2466,0.019611006,
2466.1,-0.004120128,
2466.2,0.006948166,
2466.3,-0.002541846,
2466.4,-0.006207893,
2466.5,0.00851963,
2466.6,0.008503569,
2466.7,-0.000959469,
2466.8,-0.000696462,
2466.9,0.030599437,
2467,0.005372729,
2467.1,-0.004387668,
2467.2,-0.008076827,
2467.3,0.016448073,
2467.4,0.014092462,
2467.5,0.021758495,
2467.6,-0.010841048,
2467.7,0.008526054,
2467.8,0.015420819,
2467.9,-0.009911714,
2468,0.000617925,
2468.1,0.010108277,
2468.2,-0.002550542,
2468.3,-0.009902021,
2468.4,0.015879402,
2468.5,0.016482468,
2468.6,0.021425974,
2468.7,0.014078728,
2468.8,0.006718964,
2468.9,0.021847967,
2469,-0.007294428,
2469.1,0.00299065,
2469.2,0.014078728,
2469.3,0.004839953,
2469.4,-0.005690096,
2469.5,0.014037526,
2469.6,-0.004387668,
2469.7,-0.015202235,
2469.8,-0.006232248,
2469.9,0.008509815,
2470,0.004832868,
2470.1,0.008532716,
2470.2,0.017738617,
2470.3,-0.000963095,
2470.4,-0.002548058,
2470.5,0.001144951,
2470.6,0.014896325,
2470.7,0.006696124,
2470.8,0.010091353,
2470.9,0.045504717,
2471,0.036422914,
2471.1,0.002206257,
2471.2,0.006663494,
2471.3,-0.000698168,
2471.4,0.011689787,
2471.5,0.01584833,
2471.6,0.025002871,
2471.7,-0.000697144,
2471.8,0.016420557,
2471.9,-0.002535635,
2472,0.025101057,
2472.1,0.02147833,
2472.2,0.005363749,
2472.3,0.00114719,
2472.4,0.008507733,
2472.5,0.016413678,
2472.6,-0.009906868,
2472.7,-0.004383382,
2472.8,0.006939444,
2472.9,-0.0009639,
2473,0.008528552,
2473.1,-0.004116674,
2473.2,-0.008096554,
2473.3,0.024341863,
2473.4,-0.008045264,
2473.5,0.008503569,
2473.6,-0.008854985,
2473.7,-0.009906868,
2473.8,0.004837591,
2473.9,0.003764825,
2474,0.001141592,
2474.1,0.019563155,
2474.2,-0.00253812,
2474.3,-0.000959872,
2474.4,-0.00622007,
2474.5,0.008511897,
2474.6,0.008507733,
2474.7,0.006942351,
2474.8,0.015949315,
2474.9,0.008541044,
2475,0.038186305,
2475.1,0.008536048,
2475.2,-0.009926253,
2475.3,0.024311296,
2475.4,-0.004740784,
2475.5,-0.005316442,
2475.6,-0.00991656,
2475.7,0.015879402,
2475.8,-0.008068936,
2475.9,0.005758222,
2476,-0.008080772,
2476.1,0.002996493,
2476.2,-0.002545573,
2476.3,0.013243521,
2476.4,0.008520224,
2476.5,0.012207581,
2476.6,-0.004391955,
2476.7,0.000618184,
2476.8,-0.009926253,
2476.9,0.021152249,
2477,0.004858848,
2477.1,0.013249076,
2477.2,0.023303769,
2477.3,-0.004394098,
2477.4,0.002986267,
2477.5,0.005357013,
2477.6,0.021363147,
2477.7,-0.004127035,
2477.8,0.012219513,
2477.9,0.008533906,
2478,0.004835229,
2478.1,0.01405126,
2478.2,-0.004387668,
2478.3,0.005357013,
2478.4,0.032535677,
2478.5,0.010409488,
2478.6,0.00851963,
2478.7,0.023315141,
2478.8,0.02745883,
2478.9,0.004835229,
2479,-0.002540604,
2479.1,-0.012012709,
2479.2,0.015957083,
2479.3,0.01492741,
2479.4,-0.008854985,
2479.5,-0.004760302,
2479.6,0.008516061,
2479.7,0.015926011,
2479.8,0.022345083,
2479.9,-0.00916922,
2480,0.004839953,
2480.1,-0.006217026,
2480.2,-0.000961886,
2480.3,0.006663494,
2480.4,-0.008064991,
2480.5,0.005368239,
2480.6,-0.008064991,
2480.7,-0.000697144,
2480.8,-0.004125308,
2480.9,-0.006223115,
2481,-0.009185369,
2481.1,0.008491077,
2481.2,-0.000697144,
2481.3,0.01405126,
2481.4,0.003774324,
2481.5,0.006942351,
2481.6,0.032840723,
2481.7,0.006945258,
2481.8,-0.00991656,
2481.9,-0.015227677,
2482,-0.032025043,
2482.1,0.002198888,
2482.2,0.029135091,
2482.3,0.027527907,
2482.4,0.015158949,
2482.5,-0.000697827,
2482.6,0.015443447,
2482.7,0.021847967,
2482.8,-0.002533151,
2482.9,0.010065966,
2483,-0.015808602,
2483.1,-0.008051182,
2483.2,-0.005699651,
2483.3,-0.000698168,
2483.4,0.005361504,
2483.5,-0.000961081,
2483.6,-0.000699192,
2483.7,-0.004389811,
2483.8,0.012189683,
2483.9,0.008507733,
2484,0.003779073,
2484.1,-0.024762425,
2484.2,-0.006210937,
2484.3,0.002981885,
2484.4,-0.010442596,
2484.5,-0.019106898,
2484.6,-0.0025493,
2484.7,0.001144391,
2484.8,0.006939444,
2484.9,0.010363903,
2485,0.016393041,
2485.1,0.008491077,
2485.2,-0.006229203,
2485.3,0.00377749,
2485.4,0.025076511,
2485.5,-0.00884756,
2485.6,-0.017325076,
2485.7,-0.000961886,
2485.8,0.00114607,
2485.9,0.008530337,
2486,0.034314945,
2486.1,0.008503569,
2486.2,0.016434315,
2486.3,0.028828838,
2486.4,-0.008072882,
2486.5,0.014058127,
2486.6,0.00061922,
2486.7,0.004830506,
2486.8,0.023269652,
2486.9,0.000617925,
2487,0.00853688,
2487.1,0.005777206,
2487.2,-0.01911625,
2487.3,0.00853688,
2487.4,0.014821721,
2487.5,0.021488801,
2487.6,0.021467859,
2487.7,0.015926011,
2487.8,0.016393041,
2487.9,-0.004389811,
2488,0.000620257,
2488.1,-0.01923782,
2488.2,0.002197966,
2488.3,0.017993202,
2488.4,-0.000699192,
2488.5,0.001149429,
2488.6,0.015933779,
2488.7,0.005372729,
2488.8,-0.000962289,
2488.9,0.004837591,
2489,-0.009911714,
2489.1,0.023394747,
2489.2,0.019620576,
2489.3,0.00114663,
2489.4,-0.013597269,
2489.5,0.014078728,
2489.6,0.004373016,
2489.7,0.004076582,
2489.8,0.000223808,
2489.9,-0.006971441,
2490,0.005359259,
2490.1,0.04180835,
2490.2,0.00848608,
2490.3,0.016454952,
2490.4,-0.006241381,
2490.5,0.008528552,
2490.6,0.018015825,
2490.7,0.023224163,
2490.8,-0.009906868,
2490.9,0.003775907,
2491,0.014078728,
2491.1,-0.009892328,
2491.2,0.013237966,
2491.3,0.030644366,
2491.4,0.021405031,
2491.5,0.003774324,
2491.6,0.034382058,
2491.7,0.015902706,
2491.8,-0.007270022,
2491.9,0.019582295,
2492,0.011719145,
2492.1,0.014147399,
2492.2,0.012171785,
2492.3,0.004830506,
2492.4,0.00220073,
2492.5,0.014037526,
2492.6,0.013265741,
2492.7,0.017729948,
2492.8,0.01588717,
2492.9,0.040140149,
2493,0.014023792,
2493.1,0.019591866,
2493.2,-0.005713984,
2493.3,0.000620776,
2493.4,0.021745713,
2493.5,0.022731772,
2493.6,-0.008076827,
2493.7,0.019597334,
2493.8,-0.006232248,
2493.9,0.006948166,
2494,-0.013577323,
2494.1,0.008516061,
2494.2,0.004821058,
2494.3,0.002987728,
2494.4,0.011689787,
2494.5,-0.017274373,
2494.6,-0.00810839,
2494.7,-0.002541846,
2494.8,0.00220073,
2494.9,0.021436445,
2495,0.027447317,
2495.1,0.008541044,
2495.2,0.006927816,
2495.3,0.004830506,
2495.4,-0.005680541,
2495.5,-0.002540604,
2495.6,-0.009902021,
2495.7,0.00377749,
2495.8,0.030614413,
2495.9,-0.002539362,
2496,0.027493369,
2496.1,0.005751894,
2496.2,0.014902542,
2496.3,0.004830506,
2496.4,0.004842315,
2496.5,0.010099815,
2496.6,0.006676546,
2496.7,-0.017291274,
2496.8,-0.019881976,
2496.9,0.001142711,
2497,-0.011765986,
2497.1,0.005359259,
2497.2,0.042052941,
2497.3,-0.015827153,
2497.4,0.021090194,
2497.5,-0.007285276,
2497.6,-0.002541846,
2497.7,0.002983346,
2497.8,0.005357013,
2497.9,-0.000700215,
2498,-0.002545076,
2498.1,0.021223169,
2498.2,0.001882062,
2498.3,0.018030907,
2498.4,-0.002540604,
2498.5,0.032303405,
2498.6,0.026891138,
2498.7,0.012189683,
2498.8,0.010112508,
2498.9,-0.01911625,
2499,-0.004402671,
2499.1,0.013276851,
2499.2,0.041502611,
2499.3,0.015902706,
2499.4,-0.004128761,
2499.5,0.018008284,
2499.6,0.015150059,
2499.7,0.015871634,
2499.8,0.008520224,
2499.9,-0.016355435,
2500,-0.000698168,
2500.1,-0.008068936,
2500.2,-0.009882636,
2500.3,0.006936537,
2500.4,0.008516061,
2500.5,0.015902706,
2500.6,0.015941547,
2500.7,0.012207581,
2500.8,0.008533906,
2500.9,0.026206724,
2501,0.005756113,
2501.1,-0.004751937,
2501.2,-0.017282824,
2501.3,0.00114607,
2501.4,0.004837591,
2501.5,0.00220073,
2501.6,0.00299065,
2501.7,0.010108277,
2501.8,0.019601436,
2501.9,0.000618961,
2502,0.015933779,
2502.1,0.00853688,
2502.2,0.002998685,
2502.3,0.008491077,
2502.4,0.002984806,
2502.5,0.02276988,
2502.6,0.006673283,
2502.7,0.001883166,
2502.8,0.009905403,
2502.9,0.015894938,
2503,0.021425974,
2503.1,0.000617925,
2503.2,0.002981154,
2503.3,0.021436445,
2503.4,0.021169979,
2503.5,0.015825025,
2503.6,0.010082891,
2503.7,-0.012017745,
2503.8,0.00850107,
2503.9,0.002989189,
2504,0.010108277,
2504.1,-0.011777481,
2504.2,0.008566028,
2504.3,0.025174697,
2504.4,0.008544613,
2504.5,-0.026244451,
2504.6,0.021446916,
2504.7,0.005365994,
2504.8,-0.004383382,
2504.9,0.01222548,
2505,0.000618184,
2505.1,-0.013637159,
2505.2,-0.002540604,
2505.3,-0.015189514,
2505.4,0.006689598,
2505.5,0.012231446,
2505.6,0.027527907,
2505.7,0.021467859,
2505.8,0.00114663,
2505.9,0.024341863,
2506,0.010714805,
2506.1,0.001606823,
2506.2,0.026864789,
2506.3,0.026943835,
2506.4,0.014085595,
2506.5,0.00667002,
2506.6,-0.004374808,
2506.7,-0.017274373,
2506.8,0.002196124,
2506.9,0.008532716,
2507,0.010108277,
2507.1,0.018076153,
2507.2,0.074856048,
2507.3,0.002986267,
2507.4,0.016441194,
2507.5,0.00114607,
2507.6,0.017721279,
2507.7,-0.000697827,
2507.8,0.005345788,
2507.9,0.012195649,
2508,0.011670214,
2508.1,0.001143831,
2508.2,0.004858848,
2508.3,0.029062041,
2508.4,0.001145511,
2508.5,0.016448073,
2508.6,-0.000700215,
2508.7,0.001144951,
2508.8,0.002201651,
2508.9,0.001145511,
2509,0.02518697,
2509.1,0.002197966,
2509.2,0.016820887,
2509.3,-0.000960678,
2509.4,0.006666757,
2509.5,0.010353773,
2509.6,-0.000698168,
2509.7,0.010095584,
2509.8,0.013265741,
2509.9,0.006686335,
2510,-0.004125308,
2510.1,0.008536048,
2510.2,0.019572725,
2510.3,0.017686602,
2510.4,0.022779407,
2510.5,0.002977502,
2510.6,0.008499405,
2510.7,0.006956887,
2510.8,-0.017265923,
2510.9,-0.008068936,
2511,0.008512491,
2511.1,-0.009902021,
2511.2,0.000224054,
2511.3,0.004835229,
2511.4,-0.002551784,
2511.5,0.012207581,
2511.6,-0.000961886,
2511.7,0.030749201,
2511.8,0.00061948,
2511.9,0.006948166,
2512,0.004093395,
2512.1,0.008498215,
2512.2,0.011280227,
2512.3,0.00114775,
2512.4,0.008511897,
2512.5,0.006683072,
2512.6,0.027470343,
2512.7,0.010721099,
2512.8,0.014018641,
2512.9,0.032551554,
2513,0.015879402,
2513.1,-0.008858698,
2513.2,0.011296773,
2513.3,-0.004396241,
2513.4,-0.00804921,
2513.5,0.008491077,
2513.6,0.008491077,
2513.7,0.018008284,
2513.8,0.02139456,
2513.9,0.01225531,
2514,0.008533906,
2514.1,-0.008076827,
2514.2,0.006679809,
2514.3,0.025137877,
2514.4,0.001144391,
2514.5,0.028744386,
2514.6,0.025101057,
2514.7,0.010095584,
2514.8,0.021425974,
2514.9,0.025174697,
2515,0.00693363,
2515.1,0.001144391,
2515.2,0.021425974,
2515.3,0.052820085,
2515.4,0.017755955,
2515.5,0.00851963,
2515.6,0.026943835,
2515.7,0.006676546,
2515.8,-0.008858698,
2515.9,-0.011760239,
2516,0.016489347,
2516.1,-0.006241381,
2516.2,0.002198888,
2516.3,0.041869498,
2516.4,0.02139456,
2516.5,0.010363903,
2516.6,-0.008858698,
2516.7,0.00482342,
2516.8,0.002993572,
2516.9,0.000619739,
2517,0.019553585,
2517.1,-0.012032855,
2517.2,-0.000698168,
2517.3,-0.006244425,
2517.4,0.014840372,
2517.5,0.004821058,
2517.6,0.019597334,
2517.7,0.006686335,
2517.8,-0.019106898,
2517.9,-0.008068936,
2518,0.005361504,
2518.1,-0.000697144,
2518.2,0.006942351,
2518.3,-0.020988884,
2518.4,0.010379098,
2518.5,0.019621943,
2518.6,0.010733688,
2518.7,-0.001159796,
2518.8,0.012976685,
2518.9,0.006942351,
2519,0.02325828,
2519.1,0.036210761,
2519.2,0.02147833,
2519.3,0.027906098,
2519.4,0.019591866,
2519.5,0.004095796,
2519.6,0.004379426,
2519.7,0.01514117,
2519.8,-0.006232248,
2519.9,0.009898144,
2520,0.026191347,
2520.1,0.013237966,
2520.2,0.021822403,
2520.3,0.006301028,
2520.4,0.001144951,
2520.5,-0.006223115,
2520.6,0.018045989,
2520.7,-0.006232248,
2520.8,0.008523199,
2520.9,0.010363903,
2521,0.026943835,
2521.1,0.008508922,
2521.2,0.023212791,
2521.3,0.023190047,
2521.4,0.013237966,
2521.5,-0.011765986,
2521.6,-0.004389811,
2521.7,-0.005709206,
2521.8,-0.024653933,
2521.9,0.029074216,
2522,-0.017249022,
2522.1,0.002197045,
2522.2,-0.002533151,
2522.3,0.010765159,
2522.4,0.014030659,
2522.5,0.03062939,
2522.6,0.023315141,
2522.7,0.01961374,
2522.8,0.023372002,
2522.9,0.026329737,
2523,0.005749785,
2523.1,-0.011748744,
2523.2,-0.004123581,
2523.3,0.019802409,
2523.4,0.011665321,
2523.5,0.014803069,
2523.6,-0.000329464,
2523.7,0.013232411,
2523.8,0.019534444,
2523.9,0.000618443,
2524,0.005359259,
2524.1,-0.006959184,
2524.2,0.030693574,
2524.3,0.04714513,
2524.4,0.015910475,
2524.5,0.025125604,
2524.6,0.02745883,
2524.7,0.010368968,
2524.8,0.00667002,
2524.9,0.001144391,
2525,0.022722245,
2525.1,0.023269652,
2525.2,0.032583309,
2525.3,0.010746276,
2525.4,0.014044393,
2525.5,-0.008104445,
2525.6,0.005363749,
2525.7,0.03212792,
2525.8,0.001882062,
2525.9,0.012201615,
2526,0.011267817,
2526.1,0.017402139,
2526.2,-0.000961886,
2526.3,0.001139352,
2526.4,0.004361799,
2526.5,0.012923543,
2526.6,0.014827938,
2526.7,-0.004121854,
2526.8,0.008549372,
2526.9,0.002995033,
2527,0.015926011,
2527.1,0.025923372,
2527.2,0.01222548,
2527.3,0.019572725,
2527.4,0.012279174,
2527.5,0.019620576,
2527.6,0.010374033,
2527.7,-0.012027819,
2527.8,0.002997954,
2527.9,0.00695398,
2528,-0.004396241,
2528.1,-0.018328155,
2528.2,-0.000698168,
2528.3,0.017677933,
2528.4,0.002987728,
2528.5,-0.002543089,
2528.6,0.027036055,
2528.7,-0.009955331,
2528.8,-0.004120128,
2528.9,-0.000963095,
2529,0.008520224,
2529.1,0.006699387,
2529.2,0.00667002,
2529.3,0.016796231,
2529.4,-0.008064991,
2529.5,0.017970579,
2529.6,0.043571399,
2529.7,0.005374975,
2529.8,0.015910475,
2529.9,0.011640856,
2530,0.004821058,
2530.1,-0.006238336,
2530.2,0.010363903,
2530.3,0.016393041,
2530.4,0.030674319,
2530.5,0.00114719,
2530.6,0.00114663,
2530.7,0.002203493,
2530.8,0.008523199,
2530.9,0.015894938,
2531,0.00114775,
2531.1,-0.004376952,
2531.2,-0.016742271,
2531.3,0.004825782,
2531.4,0.019630146,
2531.5,0.013271296,
2531.6,0.030764177,
2531.7,-0.006223115,
2531.8,0.013254631,
2531.9,0.015167838,
2532,0.018250679,
2532.1,0.032424535,
2532.2,0.017747286,
2532.3,-0.002541669,
2532.4,0.019601436,
2532.5,0.00667002,
2532.6,0.003780656,
2532.7,0.001144951,
2532.8,-0.008072882,
2532.9,0.011675108,
2533,-0.006232248,
2533.1,-0.008084718,
2533.2,0.006936537,
2533.3,-0.007276124,
2533.4,0.015856098,
2533.5,0.037197796,
2533.6,0.008516061,
2533.7,-0.006244425,
2533.8,0.008524388,
2533.9,-0.002540604,
2534,-0.000698168,
2534.1,0.004842315,
2534.2,0.005352523,
2534.3,0.014058127,
2534.4,-0.002543089,
2534.5,-0.007279175,
2534.6,-0.020988884,
2534.7,-0.010442596,
2534.8,0.034331723,
2534.9,-0.011771734,
2535,-0.000700556,
2535.1,0.00061948,
2535.2,-0.006223115,
2535.3,0.012961502,
2535.4,0.012923543,
2535.5,0.014037526,
2535.6,-0.013617214,
2535.7,0.008533906,
2535.8,-0.002543089,
2535.9,0.002197045,
2536,0.012189683,
2536.1,0.015894938,
2536.2,0.00693363,
2536.3,0.00114775,
2536.4,0.025193107,
2536.5,-0.004387668,
2536.6,0.004832868,
2536.7,0.008523199,
2536.8,0.012237412,
2536.9,0.016427436,
2537,0.001882062,
2537.1,0.006930723,
2537.2,0.012177751,
2537.3,0.016393041,
2537.4,0.033197621,
2537.5,0.025934223,
2537.6,0.027036055,
2537.7,-0.004385525,
2537.8,0.010108277,
2537.9,0.004828144,
2538,0.017721279,
2538.1,0.013265741,
2538.2,0.002984806,
2538.3,-0.009935946,
2538.4,0.01964163,
2538.5,0.010368968,
2538.6,0.004830506,
2538.7,0.002197045,
2538.8,0.002989189,
2538.9,0.01797812,
2539,0.021436445,
2539.1,0.008532716,
2539.2,-0.002542734,
2539.3,-0.008064991,
2539.4,0.008509815,
2539.5,-0.006229203,
2539.6,0.014871457,
2539.7,0.026917486,
2539.8,0.012183717,
2539.9,0.024413185,
2540,0.014092462,
2540.1,0.023337886,
2540.2,0.014852806,
2540.3,-0.004394098,
2540.4,-0.009921407,
2540.5,0.011684894,
2540.6,-0.011771734,
2540.7,0.002984806,
2540.8,-0.002538475,
2540.9,0.004832868,
2541,0.014044393,
2541.1,-0.004137395,
2541.2,0.030719248,
2541.3,0.002992111,
2541.4,0.012969093,
2541.5,0.004825782,
2541.6,0.010374033,
2541.7,0.019597334,
2541.8,0.010338578,
2541.9,0.027504882,
2542,0.002987728,
2542.1,-0.000700556,
2542.2,0.002995033,
2542.3,-0.00116277,
2542.4,-0.002549921,
2542.5,0.008524388,
2542.6,0.046599736,
2542.7,-0.004749149,
2542.8,-0.000697485,
2542.9,0.000618184,
2543,0.028856989,
2543.1,0.010120971,
2543.2,-0.004379095,
2543.3,0.006666757,
2543.4,0.008534798,
2543.5,0.015879402,
2543.6,0.001143271,
2543.7,0.022750826,
2543.8,-0.004389811,
2543.9,0.012213547,
2544,-0.01515771,
2544.1,0.006666757,
2544.2,0.005343543,
2544.3,-0.013577323,
2544.4,-0.000961483,
2544.5,-0.024653933,
2544.6,0.019563155,
2544.7,-0.005709206,
2544.8,0.008549372,
2544.9,0.010338578,
2545,0.006948166,
2545.1,0.012219513,
2545.2,-0.002554269,
2545.3,0.025966776,
2545.4,0.039683176,
2545.5,-0.009892328,
2545.6,0.006301028,
2545.7,-0.007273073,
2545.8,0.017985661,
2545.9,-0.029127781,
2546,0.013265741,
2546.1,-0.004387668,
2546.2,-0.013597269,
2546.3,0.008541044,
2546.4,0.019563155,
2546.5,0.008516061,
2546.6,0.021232034,
2546.7,-0.009935946,
2546.8,0.024402996,
2546.9,-0.008084718,
2547,-0.011754491,
2547.1,-0.004121854,
2547.2,0.002986267,
2547.3,-0.017240571,
2547.4,0.002195203,
2547.5,0.047560672,
2547.6,0.006699387,
2547.7,0.006689598,
2547.8,0.014815503,
2547.9,-0.011754491,
2548,0.002202572,
2548.1,0.012183717,
2548.2,0.025934223,
2548.3,0.015910475,
2548.4,0.028814763,
2548.5,-0.028450342,
2548.6,0.000618184,
2548.7,0.015856098,
2548.8,-0.002540604,
2548.9,0.008511897,
2549,0.012207581,
2549.1,-0.005709206,
2549.2,0.006696124,
2549.3,0.019564522,
2549.4,0.028418057,
2549.5,0.022353274,
2549.6,0.003780656,
2549.7,-0.000697827,
2549.8,0.011684894,
2549.9,0.017402139,
2550,0.00114719,
2550.1,0.002191518,
2550.2,-0.013643808,
2550.3,0.017781963,
2550.4,0.005357013,
2550.5,0.004093395,
2550.6,0.019524874,
2550.7,0.011267817,
2550.8,0.006297329,
2550.9,0.010333513,
2551,0.015879402,
2551.1,-0.002543798,
2551.2,0.010353773,
2551.3,-0.007297479,
2551.4,0.001149989,
2551.5,-0.002538741,
2551.6,0.013249076,
2551.7,0.025150151,
2551.8,0.004837591,
2551.9,0.012219513,
2552,0.005361504,
2552.1,0.014821721,
2552.2,0.023292397,
2552.3,0.025199244,
2552.4,0.004854125,
2552.5,0.003000876,
2552.6,0.011680001,
2552.7,0.008524388,
2552.8,0.028842914,
2552.9,0.015902706,
2553,-0.008866124,
2553.1,0.005359259,
2553.2,0.01295391,
2553.3,0.004842315,
2553.4,0.004363401,
2553.5,0.012237412,
2553.6,-0.000697827,
2553.7,0.010353773,
2553.8,-0.00884756,
2553.9,-0.006226159,
2554,0.010104046,
2554.1,0.001144951,
2554.2,0.001143831,
2554.3,0.001144951,
2554.4,0.005370484,
2554.5,0.027022881,
2554.6,0.030680737,
2554.7,0.019582295,
2554.8,0.015926011,
2554.9,0.019589131,
2555,0.014106196,
2555.1,0.010358838,
2555.2,-0.019965442,
2555.3,-0.006241381,
2555.4,0.010358838,
2555.5,0.016857871,
2555.6,0.006951073,
2555.7,-0.009185369,
2555.8,0.003790155,
2555.9,0.023303769,
2556,0.021169979,
2556.1,0.015221173,
2556.2,0.010104046,
2556.3,0.014016925,
2556.4,0.00061948,
2556.5,-0.024678043,
2556.6,0.015926011,
2556.7,-0.00991656,
2556.8,0.006936537,
2556.9,0.008533906,
2557,0.023201419,
2557.1,-0.006217026,
2557.2,-0.00726087,
2557.3,-0.009897175,
2557.4,0.014064994,
2557.5,0.000224218,
2557.6,0.012201615,
2557.7,-0.006210937,
2557.8,0.000618443,
2557.9,-0.00253812,
2558,-0.002545573,
2558.1,0.008512491,
2558.2,-0.00069885,
2558.3,0.01405126,
2558.4,-0.000698509,
2558.5,0.026957009,
2558.6,0.052665353,
2558.7,0.008541044,
2558.8,0.014871457,
2558.9,0.023269652,
2559,0.017993202,
2559.1,0.008507733,
2559.2,-0.002539362,
2559.3,-0.002533151,
2559.4,0.000617665,
2559.5,0.017764624,
2559.6,0.00114607,
2559.7,0.002981885,
2559.8,0.008516061,
2559.9,0.008532716,
2560,0.000618702,
2560.1,0.008507733,
2560.2,0.025076511,
2560.3,0.018015825,
2560.4,0.01169468,
2560.5,0.043528832,
2560.6,0.008516061,
2560.7,0.021509743,
2560.8,-0.000961886,
2560.9,-0.002545928,
2561,-0.011392616,
2561.1,-0.004385525,
2561.2,0.006948166,
2561.3,0.010384163,
2561.4,0.003780656,
2561.5,0.012219513,
2561.6,0.036184241,
2561.7,0.017402139,
2561.8,-0.010425098,
2561.9,-0.007270022,
2562,-0.006232248,
2562.1,0.015949315,
2562.2,-0.002539539,
2562.3,0.021425974,
2562.4,0.010353773,
2562.5,0.033774276,
2562.6,0.026970184,
2562.7,0.010099815,
2562.8,-0.009921407,
2562.9,-0.007282225,
2563,-0.019144304,
2563.1,-0.006223115,
2563.2,0.006971423,
2563.3,0.01961374,
2563.4,0.010363903,
2563.5,-0.004768666,
2563.6,0.022336891,
2563.7,0.008509815,
2563.8,0.012171785,
2563.9,0.014023792,
2564,0.008516061,
2564.1,-0.004118401,
2564.2,0.014058127,
2564.3,0.008537475,
2564.4,0.006692861,
2564.5,0.010379098,
2564.6,0.006308427,
2564.7,0.019582295,
2564.8,-0.009897175,
2564.9,0.006942351,
2565,-0.004394098,
2565.1,-0.008064991,
2565.2,-0.004133942,
2565.3,0.008541044,
2565.4,0.036281478,
2565.5,0.027550933,
2565.6,-0.013597269,
2565.7,0.012195649,
2565.8,-0.000961081,
2565.9,0.014877674,
2566,0.028814763,
2566.1,0.013249076,
2566.2,0.004821058,
2566.3,0.015933779,
2566.4,0.006945258,
2566.5,0.008496073,
2566.6,0.00022389,
2566.7,-0.012002635,
2566.8,-0.004381238,
2566.9,-0.009906868,
2567,-0.005699651,
2567.1,0.004835229,
2567.2,0.025076511,
2567.3,0.014840372,
2567.4,0.017729948,
